row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,city,product_id,product_name,category,sub_category,sales,quantity,discount,profit
4561,ORD-2023-265,2023-02-22,2023-02-24,Second Class,CU-10009,Joseph Anderson,Consumer,West,Oregon,Eugene,PR-1013,Wall Clock,Furniture,Furnishings,244.41,2,0,6.66
4562,ORD-2023-265,2023-02-22,2023-02-24,First Class,CU-10009,Joseph Anderson,Consumer,West,Oregon,Eugene,PR-1032,Laser Printer,Technology,Machines,4475.85,4,0,1195.48
4563,ORD-2023-33,2023-02-22,2023-02-28,Second Class,CU-10002,Michael Davis,Home Office,East,Virginia,Richmond,PR-1016,Report Cover,Office Supplies,Binders,451.22,6,0,50.04
4564,ORD-2023-3773,2023-02-22,2023-03-01,Second Class,CU-10128,Fatima Garcia,Corporate,Central,Michigan,Ann Arbor,PR-1032,Laser Printer,Technology,Machines,1969.37,2,0.4,437.68
4565,ORD-2023-4803,2023-02-22,2023-02-24,First Class,CU-10161,Elizabeth Wilson,Consumer,East,Massachusetts,Boston,PR-1007,Standing Desk,Furniture,Tables,1680.32,3,0,301.84
4566,ORD-2023-4803,2023-02-22,2023-02-24,Same Day,CU-10161,Elizabeth Wilson,Consumer,East,Massachusetts,Boston,PR-1037,Laptop Stand,Technology,Accessories,439.38,4,0,108.8
4567,ORD-2023-5231,2023-02-22,2023-02-28,Same Day,CU-10174,Ahmed Davis,Corporate,Central,Illinois,Chicago,PR-1033,Label Maker,Technology,Machines,5086.35,5,0.1,1014.34
4568,ORD-2023-5231,2023-02-22,2023-02-28,Second Class,CU-10174,Ahmed Davis,Corporate,Central,Illinois,Chicago,PR-1029,Smartphone X,Technology,Phones,3028.86,6,0,211.91
4569,ORD-2023-5231,2023-02-22,2023-02-28,First Class,CU-10174,Ahmed Davis,Corporate,Central,Illinois,Chicago,PR-1023,Locking Drawer,Office Supplies,Storage,161.87,6,0,28.69
4570,ORD-2023-5231,2023-02-22,2023-02-28,Same Day,CU-10174,Ahmed Davis,Corporate,Central,Illinois,Chicago,PR-1012,Desk Lamp,Furniture,Furnishings,723.0,5,0,32.64
4571,ORD-2023-534,2023-02-22,2023-02-24,Standard Class,CU-10018,Sarah Smith,Home Office,East,Virginia,Norfolk,PR-1032,Laser Printer,Technology,Machines,3356.89,3,0,906.07
4572,ORD-2023-534,2023-02-22,2023-02-24,Standard Class,CU-10018,Sarah Smith,Home Office,East,Virginia,Norfolk,PR-1030,Cordless Phone,Technology,Phones,504.27,1,0.1,31.87
4573,ORD-2023-534,2023-02-22,2023-02-24,First Class,CU-10018,Sarah Smith,Home Office,East,Virginia,Norfolk,PR-1004,Recliner,Furniture,Chairs,1051.03,4,0.15,-50.41
4574,ORD-2023-5407,2023-02-22,2023-02-24,Same Day,CU-10180,Fatima Taylor,Home Office,South,Florida,Orlando,PR-1030,Cordless Phone,Technology,Phones,488.68,1,0.2,156.16
4575,ORD-2023-5407,2023-02-22,2023-02-24,First Class,CU-10180,Fatima Taylor,Home Office,South,Florida,Orlando,PR-1005,Conference Table,Furniture,Tables,602.12,2,0,157.15
4576,ORD-2023-5407,2023-02-22,2023-02-24,Second Class,CU-10180,Fatima Taylor,Home Office,South,Florida,Orlando,PR-1039,Office Copier XL,Technology,Copiers,145.08,1,0,36.57
4577,ORD-2023-5407,2023-02-22,2023-02-24,Second Class,CU-10180,Fatima Taylor,Home Office,South,Florida,Orlando,PR-1033,Label Maker,Technology,Machines,5243.66,5,0,771.78
4578,ORD-2023-6110,2023-02-22,2023-02-26,Standard Class,CU-10204,Robert Wilson,Home Office,South,Alabama,Montgomery,PR-1001,Executive Chair,Furniture,Chairs,1851.55,4,0.1,80.92
4579,ORD-2023-6110,2023-02-22,2023-02-26,Same Day,CU-10204,Robert Wilson,Home Office,South,Alabama,Montgomery,PR-1005,Conference Table,Furniture,Tables,1806.35,6,0,308.28
4580,ORD-2023-6110,2023-02-22,2023-02-26,Standard Class,CU-10204,Robert Wilson,Home Office,South,Alabama,Montgomery,PR-1009,5-Shelf Bookcase,Furniture,Bookcases,2286.52,5,0,112.02
4581,ORD-2023-6110,2023-02-22,2023-02-26,Standard Class,CU-10204,Robert Wilson,Home Office,South,Alabama,Montgomery,PR-1003,Stacking Chair,Furniture,Chairs,530.04,2,0,54.77
4582,ORD-2023-2767,2023-02-23,2023-03-01,Standard Class,CU-10096,James Thomas,Corporate,South,Florida,Orlando,PR-1018,Copy Paper Ream,Office Supplies,Paper,57.9,1,0.2,-1.57
4583,ORD-2023-3669,2023-02-23,2023-03-01,Standard Class,CU-10126,Priya Moore,Home Office,Central,Illinois,Springfield,PR-1019,Legal Pad,Office Supplies,Paper,156.17,6,0.15,-5.27
4584,ORD-2023-4749,2023-02-23,2023-02-24,Standard Class,CU-10160,Barbara Martin,Corporate,Central,Illinois,Springfield,PR-1013,Wall Clock,Furniture,Furnishings,611.03,5,0,172.19
4585,ORD-2023-4749,2023-02-23,2023-02-24,First Class,CU-10160,Barbara Martin,Corporate,Central,Illinois,Springfield,PR-1016,Report Cover,Office Supplies,Binders,218.84,3,0.1,57.62
4586,ORD-2023-4749,2023-02-23,2023-02-24,Same Day,CU-10160,Barbara Martin,Corporate,Central,Illinois,Springfield,PR-1006,Round Table,Furniture,Tables,1502.37,6,0,233.15
4587,ORD-2023-5832,2023-02-23,2023-02-26,Standard Class,CU-10194,Charles Taylor,Consumer,East,Pennsylvania,Philadelphia,PR-1015,3-Ring Binder,Office Supplies,Binders,40.01,3,0.1,4.53
4588,ORD-2023-5832,2023-02-23,2023-02-26,Same Day,CU-10194,Charles Taylor,Consumer,East,Pennsylvania,Philadelphia,PR-1016,Report Cover,Office Supplies,Binders,330.89,5,0.4,23.42
4589,ORD-2023-5832,2023-02-23,2023-02-26,Same Day,CU-10194,Charles Taylor,Consumer,East,Pennsylvania,Philadelphia,PR-1007,Standing Desk,Furniture,Tables,2139.61,4,0.15,148.39
4590,ORD-2023-1292,2023-02-24,2023-02-26,First Class,CU-10041,Robert Thompson,Consumer,East,Pennsylvania,Pittsburgh,PR-1010,Corner Bookcase,Furniture,Bookcases,848.99,3,0,-34.54
4591,ORD-2023-2886,2023-02-24,2023-03-02,Second Class,CU-10099,William Davis,Consumer,East,New Jersey,Jersey City,PR-1014,Filing Tray,Furniture,Furnishings,2413.86,4,0,678.9
4592,ORD-2023-2886,2023-02-24,2023-03-02,First Class,CU-10099,William Davis,Consumer,East,New Jersey,Jersey City,PR-1008,Side Table,Furniture,Tables,2993.52,6,0.1,914.38
4593,ORD-2023-2886,2023-02-24,2023-03-02,First Class,CU-10099,William Davis,Consumer,East,New Jersey,Jersey City,PR-1003,Stacking Chair,Furniture,Chairs,1590.12,6,0,-12.8
4594,ORD-2023-5078,2023-02-24,2023-02-28,First Class,CU-10171,Priya Anderson,Consumer,East,Massachusetts,Worcester,PR-1016,Report Cover,Office Supplies,Binders,264.71,4,0.4,20.25
4595,ORD-2023-6342,2023-02-24,2023-02-28,Second Class,CU-10215,Joseph Perez,Corporate,East,Massachusetts,Boston,PR-1008,Side Table,Furniture,Tables,3086.1,6,0,-82.0
4596,ORD-2023-6342,2023-02-24,2023-02-28,Second Class,CU-10215,Joseph Perez,Corporate,East,Massachusetts,Boston,PR-1014,Filing Tray,Furniture,Furnishings,603.47,1,0,162.14
4597,ORD-2023-81,2023-02-24,2023-02-25,First Class,CU-10003,Sarah Thomas,Consumer,West,Nevada,Reno,PR-1022,Storage Box,Office Supplies,Storage,326.07,4,0.15,52.02
4598,ORD-2023-1516,2023-02-25,2023-02-27,Standard Class,CU-10048,Elizabeth Brown,Consumer,West,Oregon,Portland,PR-1006,Round Table,Furniture,Tables,911.44,4,0.3,139.71
4599,ORD-2023-1516,2023-02-25,2023-02-27,Same Day,CU-10048,Elizabeth Brown,Consumer,West,Oregon,Portland,PR-1014,Filing Tray,Furniture,Furnishings,1062.1,2,0.4,28.51
4600,ORD-2023-1516,2023-02-25,2023-02-27,Standard Class,CU-10048,Elizabeth Brown,Consumer,West,Oregon,Portland,PR-1029,Smartphone X,Technology,Phones,444.23,1,0.4,100.82
4601,ORD-2023-2586,2023-02-25,2023-02-28,Standard Class,CU-10090,James Davis,Consumer,West,California,San Diego,PR-1018,Copy Paper Ream,Office Supplies,Paper,231.61,4,0.2,-4.35
4602,ORD-2023-2586,2023-02-25,2023-02-28,Same Day,CU-10090,James Davis,Consumer,West,California,San Diego,PR-1026,Push Pins,Office Supplies,Art,394.76,5,0,84.77
4603,ORD-2023-2586,2023-02-25,2023-02-28,Same Day,CU-10090,James Davis,Consumer,West,California,San Diego,PR-1007,Standing Desk,Furniture,Tables,526.5,1,0.2,136.11
4604,ORD-2023-2671,2023-02-25,2023-03-03,Same Day,CU-10094,Ahmed Davis,Home Office,East,New Jersey,Newark,PR-1001,Executive Chair,Furniture,Chairs,477.2,1,0,12.54
4605,ORD-2023-341,2023-02-25,2023-03-03,First Class,CU-10011,David Lee,Consumer,West,Oregon,Portland,PR-1008,Side Table,Furniture,Tables,1357.88,3,0.4,367.23
4606,ORD-2023-341,2023-02-25,2023-03-03,First Class,CU-10011,David Lee,Consumer,West,Oregon,Portland,PR-1039,Office Copier XL,Technology,Copiers,272.75,2,0.2,58.97
4607,ORD-2023-3960,2023-02-25,2023-02-27,Standard Class,CU-10139,William Lee,Consumer,South,Tennessee,Memphis,PR-1013,Wall Clock,Furniture,Furnishings,488.82,4,0,101.22
4608,ORD-2023-3960,2023-02-25,2023-02-27,Standard Class,CU-10139,William Lee,Consumer,South,Tennessee,Memphis,PR-1038,Desktop Copier,Technology,Copiers,2510.22,4,0,677.41
4609,ORD-2023-933,2023-02-25,2023-02-26,Second Class,CU-10030,Amit Jackson,Home Office,West,Arizona,Phoenix,PR-1024,Marker Set,Office Supplies,Art,348.15,4,0,58.9
4610,ORD-2023-933,2023-02-25,2023-02-26,Same Day,CU-10030,Amit Jackson,Home Office,West,Arizona,Phoenix,PR-1003,Stacking Chair,Furniture,Chairs,253.09,1,0.15,64.39
4611,ORD-2023-1835,2023-02-26,2023-03-03,Second Class,CU-10060,David Williams,Home Office,Central,Ohio,Cleveland,PR-1017,View Binder,Office Supplies,Binders,32.05,2,0.15,8.33
4612,ORD-2023-1835,2023-02-26,2023-03-03,Second Class,CU-10060,David Williams,Home Office,Central,Ohio,Cleveland,PR-1023,Locking Drawer,Office Supplies,Storage,73.65,3,0.3,13.84
4613,ORD-2023-2469,2023-02-26,2023-03-03,Second Class,CU-10084,Susan Jackson,Home Office,East,Massachusetts,Worcester,PR-1007,Standing Desk,Furniture,Tables,1579.5,3,0.2,385.13
4614,ORD-2023-2469,2023-02-26,2023-03-03,Second Class,CU-10084,Susan Jackson,Home Office,East,Massachusetts,Worcester,PR-1014,Filing Tray,Furniture,Furnishings,531.05,1,0.4,95.4
4615,ORD-2023-2469,2023-02-26,2023-03-03,Same Day,CU-10084,Susan Jackson,Home Office,East,Massachusetts,Worcester,PR-1005,Conference Table,Furniture,Tables,1752.15,6,0.1,361.75
4616,ORD-2023-2469,2023-02-26,2023-03-03,Same Day,CU-10084,Susan Jackson,Home Office,East,Massachusetts,Worcester,PR-1022,Storage Box,Office Supplies,Storage,341.43,4,0,67.09
4617,ORD-2023-2809,2023-02-26,2023-02-28,Standard Class,CU-10097,Ahmed Moore,Home Office,West,Nevada,Las Vegas,PR-1033,Label Maker,Technology,Machines,1908.69,2,0.3,553.74
4618,ORD-2023-2809,2023-02-26,2023-02-28,Same Day,CU-10097,Ahmed Moore,Home Office,West,Nevada,Las Vegas,PR-1023,Locking Drawer,Office Supplies,Storage,161.87,6,0,47.07
4619,ORD-2023-2809,2023-02-26,2023-02-28,Standard Class,CU-10097,Ahmed Moore,Home Office,West,Nevada,Las Vegas,PR-1034,Shredder,Technology,Machines,3257.79,4,0.3,676.9
4620,ORD-2023-2809,2023-02-26,2023-02-28,Same Day,CU-10097,Ahmed Moore,Home Office,West,Nevada,Las Vegas,PR-1035,Wireless Mouse,Technology,Accessories,824.84,1,0.4,153.04
4621,ORD-2023-395,2023-02-26,2023-03-02,First Class,CU-10012,Sofia Wilson,Consumer,South,North Carolina,Charlotte,PR-1011,Ladder Shelf,Furniture,Bookcases,2924.82,5,0.3,732.74
4622,ORD-2023-5484,2023-02-26,2023-03-03,Standard Class,CU-10184,Linda Thomas,Corporate,Central,Michigan,Ann Arbor,PR-1006,Round Table,Furniture,Tables,751.19,3,0,220.61
4623,ORD-2023-5484,2023-02-26,2023-03-03,First Class,CU-10184,Linda Thomas,Corporate,Central,Michigan,Ann Arbor,PR-1002,Mesh Task Chair,Furniture,Chairs,2782.71,6,0,530.94
4624,ORD-2023-5934,2023-02-26,2023-03-01,First Class,CU-10197,Mary Williams,Corporate,Central,Michigan,Ann Arbor,PR-1020,Sticky Notes,Office Supplies,Paper,147.33,3,0,44.21
4625,ORD-2023-5934,2023-02-26,2023-03-01,Standard Class,CU-10197,Mary Williams,Corporate,Central,Michigan,Ann Arbor,PR-1036,USB Hub,Technology,Accessories,4369.94,6,0.3,709.88
4626,ORD-2023-5934,2023-02-26,2023-03-01,Same Day,CU-10197,Mary Williams,Corporate,Central,Michigan,Ann Arbor,PR-1028,Shipping Labels,Office Supplies,Labels,121.81,2,0.4,35.11
4627,ORD-2023-4289,2023-02-27,2023-03-01,Same Day,CU-10149,Thomas Thomas,Consumer,West,Washington,Seattle,PR-1020,Sticky Notes,Office Supplies,Paper,44.69,1,0.3,12.05
4628,ORD-2023-4289,2023-02-27,2023-03-01,Same Day,CU-10149,Thomas Thomas,Consumer,West,Washington,Seattle,PR-1005,Conference Table,Furniture,Tables,1806.35,6,0,535.58
4629,ORD-2023-4591,2023-02-27,2023-03-05,Same Day,CU-10156,Amit Johnson,Home Office,South,North Carolina,Charlotte,PR-1010,Corner Bookcase,Furniture,Bookcases,848.99,3,0,61.75
4630,ORD-2023-4591,2023-02-27,2023-03-05,First Class,CU-10156,Amit Johnson,Home Office,South,North Carolina,Charlotte,PR-1011,Ladder Shelf,Furniture,Bookcases,1928.45,3,0,177.06
4631,ORD-2023-4591,2023-02-27,2023-03-05,First Class,CU-10156,Amit Johnson,Home Office,South,North Carolina,Charlotte,PR-1036,USB Hub,Technology,Accessories,776.34,1,0.1,179.78
4632,ORD-2023-5135,2023-02-27,2023-03-04,Standard Class,CU-10172,Fatima Moore,Consumer,East,Pennsylvania,Philadelphia,PR-1031,Headset Pro,Technology,Phones,73.91,1,0.3,13.95
4633,ORD-2023-5135,2023-02-27,2023-03-04,Standard Class,CU-10172,Fatima Moore,Consumer,East,Pennsylvania,Philadelphia,PR-1036,USB Hub,Technology,Accessories,3201.42,4,0,1067.78
4634,ORD-2023-5288,2023-02-27,2023-03-04,Same Day,CU-10175,John Jones,Home Office,Central,Illinois,Chicago,PR-1027,Address Labels,Office Supplies,Labels,458.86,6,0,81.15
4635,ORD-2023-5288,2023-02-27,2023-03-04,Second Class,CU-10175,John Jones,Home Office,Central,Illinois,Chicago,PR-1014,Filing Tray,Furniture,Furnishings,531.05,1,0.4,26.38
4636,ORD-2023-5288,2023-02-27,2023-03-04,First Class,CU-10175,John Jones,Home Office,Central,Illinois,Chicago,PR-1029,Smartphone X,Technology,Phones,444.23,1,0.4,15.17
4637,ORD-2023-5288,2023-02-27,2023-03-04,Standard Class,CU-10175,John Jones,Home Office,Central,Illinois,Chicago,PR-1027,Address Labels,Office Supplies,Labels,287.56,4,0.2,47.23
4638,ORD-2023-2188,2023-03-01,2023-03-03,First Class,CU-10072,Linda Jackson,Home Office,East,Massachusetts,Worcester,PR-1026,Push Pins,Office Supplies,Art,284.23,3,0,44.4
4639,ORD-2023-2188,2023-03-01,2023-03-03,Same Day,CU-10072,Linda Jackson,Home Office,East,Massachusetts,Worcester,PR-1032,Laser Printer,Technology,Machines,4028.27,3,0,816.43
4640,ORD-2023-2593,2023-03-01,2023-03-07,Same Day,CU-10091,Jessica Brown,Corporate,West,Nevada,Reno,PR-1017,View Binder,Office Supplies,Binders,96.14,5,0.15,13.65
4641,ORD-2023-2593,2023-03-01,2023-03-07,First Class,CU-10091,Jessica Brown,Corporate,West,Nevada,Reno,PR-1013,Wall Clock,Furniture,Furnishings,733.23,5,0,-24.51
4642,ORD-2023-2593,2023-03-01,2023-03-07,Second Class,CU-10091,Jessica Brown,Corporate,West,Nevada,Reno,PR-1017,View Binder,Office Supplies,Binders,60.4,3,0,13.46
4643,ORD-2023-2593,2023-03-01,2023-03-07,Standard Class,CU-10091,Jessica Brown,Corporate,West,Nevada,Reno,PR-1007,Standing Desk,Furniture,Tables,2957.37,5,0.4,-52.4
4644,ORD-2023-3133,2023-03-01,2023-03-06,First Class,CU-10105,Barbara Jackson,Corporate,Central,Michigan,Ann Arbor,PR-1008,Side Table,Furniture,Tables,617.22,1,0,22.32
4645,ORD-2023-3133,2023-03-01,2023-03-06,Same Day,CU-10105,Barbara Jackson,Corporate,Central,Michigan,Ann Arbor,PR-1026,Push Pins,Office Supplies,Art,568.46,6,0,44.0
4646,ORD-2023-3133,2023-03-01,2023-03-06,Standard Class,CU-10105,Barbara Jackson,Corporate,Central,Michigan,Ann Arbor,PR-1009,5-Shelf Bookcase,Furniture,Bookcases,548.77,1,0,187.53
4647,ORD-2023-4290,2023-03-01,2023-03-05,Standard Class,CU-10149,Thomas Thomas,Consumer,West,Washington,Seattle,PR-1036,USB Hub,Technology,Accessories,4802.13,5,0,-214.37
4648,ORD-2023-4290,2023-03-01,2023-03-05,Second Class,CU-10149,Thomas Thomas,Consumer,West,Washington,Seattle,PR-1036,USB Hub,Technology,Accessories,960.43,1,0,287.46
4649,ORD-2023-4290,2023-03-01,2023-03-05,Same Day,CU-10149,Thomas Thomas,Consumer,West,Washington,Seattle,PR-1008,Side Table,Furniture,Tables,1740.56,3,0.2,213.71
4650,ORD-2023-4420,2023-03-01,2023-03-05,First Class,CU-10152,Jennifer Williams,Home Office,South,North Carolina,Raleigh,PR-1030,Cordless Phone,Technology,Phones,1871.53,3,0,439.22
4651,ORD-2023-4420,2023-03-01,2023-03-05,Standard Class,CU-10152,Jennifer Williams,Home Office,South,North Carolina,Raleigh,PR-1002,Mesh Task Chair,Furniture,Chairs,979.51,2,0.4,74.69
4652,ORD-2023-4420,2023-03-01,2023-03-05,Standard Class,CU-10152,Jennifer Williams,Home Office,South,North Carolina,Raleigh,PR-1027,Address Labels,Office Supplies,Labels,86.27,1,0.2,8.26
4653,ORD-2023-5356,2023-03-01,2023-03-06,First Class,CU-10179,Sofia Martin,Consumer,Central,Michigan,Detroit,PR-1011,Ladder Shelf,Furniture,Bookcases,1403.91,2,0.3,378.98
4654,ORD-2023-5356,2023-03-01,2023-03-06,Same Day,CU-10179,Sofia Martin,Consumer,Central,Michigan,Detroit,PR-1039,Office Copier XL,Technology,Copiers,166.26,1,0.15,-7.47
4655,ORD-2023-5356,2023-03-01,2023-03-06,Standard Class,CU-10179,Sofia Martin,Consumer,Central,Michigan,Detroit,PR-1028,Shipping Labels,Office Supplies,Labels,396.57,5,0.15,1.71
4656,ORD-2023-5356,2023-03-01,2023-03-06,Same Day,CU-10179,Sofia Martin,Consumer,Central,Michigan,Detroit,PR-1024,Marker Set,Office Supplies,Art,285.13,3,0.3,60.77
4657,ORD-2023-5648,2023-03-01,2023-03-07,Same Day,CU-10188,Sarah Wilson,Home Office,East,Massachusetts,Worcester,PR-1003,Stacking Chair,Furniture,Chairs,1494.71,5,0.2,398.77
4658,ORD-2023-5648,2023-03-01,2023-03-07,Same Day,CU-10188,Sarah Wilson,Home Office,East,Massachusetts,Worcester,PR-1026,Push Pins,Office Supplies,Art,356.23,4,0.2,81.87
4659,ORD-2023-5648,2023-03-01,2023-03-07,Same Day,CU-10188,Sarah Wilson,Home Office,East,Massachusetts,Worcester,PR-1005,Conference Table,Furniture,Tables,361.27,1,0,51.95
4660,ORD-2023-5648,2023-03-01,2023-03-07,Same Day,CU-10188,Sarah Wilson,Home Office,East,Massachusetts,Worcester,PR-1038,Desktop Copier,Technology,Copiers,3539.41,5,0.2,165.42
4661,ORD-2023-1450,2023-03-02,2023-03-03,Same Day,CU-10046,Thomas Rodriguez,Consumer,West,Oregon,Portland,PR-1038,Desktop Copier,Technology,Copiers,730.47,1,0.1,-17.25
4662,ORD-2023-1936,2023-03-02,2023-03-03,First Class,CU-10062,David Johnson,Corporate,East,Virginia,Norfolk,PR-1010,Corner Bookcase,Furniture,Bookcases,679.19,2,0,109.69
4663,ORD-2023-1936,2023-03-02,2023-03-03,Same Day,CU-10062,David Johnson,Corporate,East,Virginia,Norfolk,PR-1030,Cordless Phone,Technology,Phones,3574.63,6,0.15,651.12
4664,ORD-2023-1936,2023-03-02,2023-03-03,Second Class,CU-10062,David Johnson,Corporate,East,Virginia,Norfolk,PR-1024,Marker Set,Office Supplies,Art,522.23,5,0,43.61
4665,ORD-2023-2400,2023-03-02,2023-03-04,Standard Class,CU-10081,William Lee,Consumer,South,Tennessee,Nashville,PR-1019,Legal Pad,Office Supplies,Paper,31.23,1,0.15,-0.59
4666,ORD-2023-2721,2023-03-02,2023-03-07,Same Day,CU-10095,Barbara Lee,Home Office,South,North Carolina,Charlotte,PR-1029,Smartphone X,Technology,Phones,1762.8,3,0.1,460.38
4667,ORD-2023-2721,2023-03-02,2023-03-07,Second Class,CU-10095,Barbara Lee,Home Office,South,North Carolina,Charlotte,PR-1039,Office Copier XL,Technology,Copiers,459.61,3,0.4,49.15
4668,ORD-2023-2721,2023-03-02,2023-03-07,Second Class,CU-10095,Barbara Lee,Home Office,South,North Carolina,Charlotte,PR-1007,Standing Desk,Furniture,Tables,3259.83,5,0.1,689.68
4669,ORD-2023-5486,2023-03-02,2023-03-08,Standard Class,CU-10184,Linda Thomas,Corporate,Central,Michigan,Ann Arbor,PR-1028,Shipping Labels,Office Supplies,Labels,402.8,5,0.1,74.34
4670,ORD-2023-5486,2023-03-02,2023-03-08,First Class,CU-10184,Linda Thomas,Corporate,Central,Michigan,Ann Arbor,PR-1002,Mesh Task Chair,Furniture,Chairs,2159.38,4,0.1,723.65
4671,ORD-2023-1837,2023-03-03,2023-03-04,First Class,CU-10060,David Williams,Home Office,Central,Ohio,Cleveland,PR-1014,Filing Tray,Furniture,Furnishings,2074.71,3,0.15,244.49
4672,ORD-2023-4330,2023-03-03,2023-03-06,Same Day,CU-10150,Richard Thompson,Consumer,West,Nevada,Las Vegas,PR-1027,Address Labels,Office Supplies,Labels,250.54,3,0.3,5.9
4673,ORD-2023-4330,2023-03-03,2023-03-06,First Class,CU-10150,Richard Thompson,Consumer,West,Nevada,Las Vegas,PR-1037,Laptop Stand,Technology,Accessories,123.91,1,0.2,9.27
4674,ORD-2023-935,2023-03-03,2023-03-06,Second Class,CU-10030,Amit Jackson,Home Office,West,Arizona,Phoenix,PR-1014,Filing Tray,Furniture,Furnishings,4344.95,6,0,-177.55
4675,ORD-2023-935,2023-03-03,2023-03-06,Standard Class,CU-10030,Amit Jackson,Home Office,West,Arizona,Phoenix,PR-1037,Laptop Stand,Technology,Accessories,247.81,2,0.2,53.43
4676,ORD-2023-268,2023-03-04,2023-03-05,Second Class,CU-10009,Joseph Anderson,Consumer,West,Oregon,Eugene,PR-1039,Office Copier XL,Technology,Copiers,844.37,5,0.1,-20.9
4677,ORD-2023-268,2023-03-04,2023-03-05,Second Class,CU-10009,Joseph Anderson,Consumer,West,Oregon,Eugene,PR-1028,Shipping Labels,Office Supplies,Labels,226.73,3,0.3,18.07
4678,ORD-2023-268,2023-03-04,2023-03-05,First Class,CU-10009,Joseph Anderson,Consumer,West,Oregon,Eugene,PR-1021,File Cabinet,Office Supplies,Storage,104.17,2,0,19.5
4679,ORD-2023-268,2023-03-04,2023-03-05,Same Day,CU-10009,Joseph Anderson,Consumer,West,Oregon,Eugene,PR-1005,Conference Table,Furniture,Tables,345.01,1,0.15,2.24
4680,ORD-2023-311,2023-03-04,2023-03-08,Standard Class,CU-10010,Wei Williams,Consumer,West,Arizona,Phoenix,PR-1021,File Cabinet,Office Supplies,Storage,183.33,4,0.4,24.54
4681,ORD-2023-311,2023-03-04,2023-03-08,Second Class,CU-10010,Wei Williams,Consumer,West,Arizona,Phoenix,PR-1012,Desk Lamp,Furniture,Furnishings,828.56,5,0.15,251.78
4682,ORD-2023-311,2023-03-04,2023-03-08,Same Day,CU-10010,Wei Williams,Consumer,West,Arizona,Phoenix,PR-1032,Laser Printer,Technology,Machines,5371.02,4,0,402.74
4683,ORD-2023-311,2023-03-04,2023-03-08,Same Day,CU-10010,Wei Williams,Consumer,West,Arizona,Phoenix,PR-1032,Laser Printer,Technology,Machines,1181.62,1,0.4,252.9
4684,ORD-2023-3441,2023-03-04,2023-03-09,Same Day,CU-10118,Jessica Martinez,Home Office,East,Pennsylvania,Pittsburgh,PR-1033,Label Maker,Technology,Machines,2214.92,2,0.4,135.65
